rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,624413,Pete Alonso,BAL,COL,2026-09-01T00:40:00Z,Scheduled,2,Tanner Gordon,685299,R,64.8,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",72.7,60.4,38.7,95.5,50.0,52.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.2% barrel, 16.7 HR allowed",EV profile; pitcher allows elevated contact,15.4,56.08,93.99,104.2739,0.5531,0.2731,0.3888,74.78,48.93,36.22,30.74,33.8,0.2394,10.24,42.25,90.8,0.4789,0.2097,33.88,,,Coors Field,
2,670541,Yordan Alvarez,HOU,CWS,2026-09-01T00:10:00Z,Scheduled,2,Anthony Kay,641743,L,60.7,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",80.9,41.2,27.6,95.5,50.0,42.3,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","same-side matchup; pitcher baseline 8.6% barrel, 18.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.04,53.6,94.63,105.0505,0.6323,0.3175,0.4378,76.17,62.01,41.16,36.38,27.7,0.2529,8.6,39.7,88.4,0.413,0.154,22.1,,,Daikin Park,
3,656941,Kyle Schwarber,PHI,AZ,2026-09-01T01:40:00Z,Scheduled,1,,,,59.9,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",76.6,41.2,28.2,88.7,60.0,53.7,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.42,53.23,93.11,104.2857,0.5229,0.2819,0.3765,77.23,75.49,54.07,33.46,44.8,0.2971,,,,,,,,,Chase Field,
4,621566,Matt Olson,ATL,SF,2026-08-31T22:05:00Z,Scheduled,3,Anthony Molina,683627,R,59.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",67.2,46.4,30.9,92.1,80.0,32.5,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 8.0% barrel, 4.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.24,50.99,92.81,103.8294,0.5116,0.2622,0.3614,74.53,47.82,38.42,33.2,34.6,0.2533,8.02,39.51,87.42,0.5199,0.2161,29.16,,,Truist Park,
5,808959,Munetaka Murakami,CWS,HOU,2026-09-01T00:10:00Z,Scheduled,2,Peter Lambert,663567,R,58.9,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",79.8,32.6,27.6,95.5,80.0,0.8,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","platoon edge; pitcher baseline 6.7% barrel, 13.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,19.9,57.8,94.0,104.4469,0.492,0.275,0.364,74.8,50.6,43.6,37.4,29.0,0.282,6.7,36.1,88.5,0.352,0.141,32.5,,,Daikin Park,
6,687952,Christian Encarnacion-Strand,BAL,COL,2026-09-01T00:40:00Z,Scheduled,5,Tanner Gordon,685299,R,58.0,Longshot,Watch List,"Projected Lineup, Strong Barrel",57.7,60.4,38.7,81.9,50.0,53.9,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,1,Contact streak: 10/28 over last 7 games,"same-side matchup; pitcher baseline 10.2% barrel, 16.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.25,42.88,90.84,101.9356,0.5016,0.2563,0.3315,73.74,37.53,45.39,28.74,6.7,0.218,10.24,42.25,90.8,0.4789,0.2097,33.88,,,Coors Field,
7,691406,Junior Caminero,TB,NYM,2026-08-31T22:40:00Z,Scheduled,3,Robert Stock,476594,R,57.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",62.0,48.7,27.6,92.1,50.0,78.7,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 1.7 HR allowed",EV profile; pitcher allows elevated contact,13.23,50.7,92.82,105.2874,0.4954,0.2278,0.3586,79.34,84.69,45.94,23.63,38.7,0.2584,9.3,35.93,89.4,0.4946,0.2019,31.88,,,Tropicana Field,
8,691723,Coby Mayo,BAL,COL,2026-09-01T00:40:00Z,Scheduled,4,Tanner Gordon,685299,R,57.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",50.4,60.4,38.7,90.4,50.0,64.8,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.2% barrel, 16.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.92,45.17,90.45,102.7521,0.4197,0.2006,0.3093,75.4,54.53,48.92,34.32,15.9,0.2074,10.24,42.25,90.8,0.4789,0.2097,33.88,,,Coors Field,
9,701398,Sal Stewart,CIN,SD,2026-08-31T22:40:00Z,Scheduled,3,Michael King,650633,R,57.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",60.3,40.0,39.3,92.1,50.0,88.7,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.75,42.91,91.76,101.3084,0.5243,0.2575,0.3653,72.17,26.51,38.71,33.0,22.5,0.2403,9.3,33.55,87.1,0.4067,0.1709,27.75,,,Great American Ball Park,
10,686948,Drake Baldwin,ATL,SF,2026-08-31T22:05:00Z,Scheduled,1,Anthony Molina,683627,R,57.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",56.7,46.4,30.9,88.7,80.0,60.3,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,30,1,Contact streak: 12/30 over last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 4.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.33,51.14,91.77,102.3527,0.4933,0.2178,0.3656,75.3,56.51,32.43,25.18,21.1,0.1838,8.02,39.51,87.42,0.5199,0.2161,29.16,,,Truist Park,
