rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,808959,Munetaka Murakami,CWS,TEX,2026-08-24T23:40:00Z,Scheduled,2,Kumar Rocker,677958,R,64.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",81.6,49.4,27.6,95.5,80.0,18.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,1,"Last 7 games: 2/26, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 15.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.2,58.6,94.0,104.59,0.503,0.285,0.366,74.8,51.1,42.4,38.4,29.0,0.293,9.07,42.67,89.73,0.4483,0.1836,23.7,,,Rate Field,
2,656941,Kyle Schwarber,PHI,SEA,2026-08-25T01:40:00Z,Scheduled,1,Logan Gilbert,669302,R,63.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",77.7,49.2,25.4,88.7,80.0,49.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 20.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.56,54.0,93.32,104.3964,0.5264,0.284,0.3786,77.16,75.28,54.98,33.88,44.1,0.2978,9.65,41.77,90.17,0.3866,0.1617,28.75,,,T-Mobile Park,
3,691718,Pete Crow-Armstrong,CHC,AZ,2026-08-25T01:40:00Z,Scheduled,1,Merrill Kelly,518876,R,62.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",54.5,65.7,28.2,88.7,80.0,88.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,6,Hot streak: 6 HR in last 7 games,"platoon edge; pitcher baseline 11.6% barrel, 25.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.61,46.71,89.99,101.4874,0.4736,0.226,0.3483,74.17,43.62,49.88,35.78,32.4,0.2648,11.61,43.85,90.27,0.5171,0.2286,26.43,,,Chase Field,
4,699013,Esmerlyn Valdez,PIT,SD,2026-08-25T01:40:00Z,Scheduled,2,Robbie Ray,592662,L,59.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",70.9,49.1,22.6,95.5,78.0,16.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 19.2 HR allowed",EV profile; pitcher allows elevated contact,21.1,49.1,92.0,102.8534,0.443,0.242,0.336,74.9,51.4,36.8,42.1,14.0,0.282,8.97,40.22,89.74,0.406,0.1723,34.22,,,Petco Park,
5,804668,Rafael Flores,PIT,SD,2026-08-25T01:40:00Z,Scheduled,5,Robbie Ray,592662,L,58.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",69.0,49.1,22.6,81.9,78.0,44.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 19.2 HR allowed",fly-ball profile; pitcher allows elevated contact,16.63,51.93,91.51,102.5678,0.4951,0.2584,0.3533,73.68,36.66,38.79,44.43,4.2,0.273,8.97,40.22,89.74,0.406,0.1723,34.22,,,Petco Park,
6,621439,Byron Buxton,MIN,ATH,2026-08-25T01:40:00Z,Scheduled,2,Jeffrey Springs,605488,L,58.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",64.9,48.2,30.9,95.5,78.0,0.8,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 28.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,16.65,48.9,90.96,102.2327,0.4993,0.2506,0.3465,74.37,43.46,48.17,33.72,28.0,0.2681,9.22,35.9,87.88,0.4499,0.1953,32.44,,,Sutter Health Park,
7,665833,Oneil Cruz,PIT,SD,2026-08-25T01:40:00Z,Scheduled,6,Robbie Ray,592662,L,57.6,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel",75.5,49.1,22.6,71.7,50.0,58.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,15,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.0% barrel, 19.2 HR allowed",EV profile; pitcher allows elevated contact,17.86,57.93,95.94,107.1954,0.4782,0.235,0.3506,78.45,76.66,40.3,24.71,17.2,0.2123,8.97,40.22,89.74,0.406,0.1723,34.22,,,Petco Park,
8,683737,Michael Busch,CHC,AZ,2026-08-25T01:40:00Z,Scheduled,3,Merrill Kelly,518876,R,57.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",44.5,65.7,28.2,92.1,80.0,52.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.6% barrel, 25.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.5,41.91,89.4,99.659,0.4458,0.2041,0.3451,68.9,5.5,40.21,34.97,21.4,0.1843,11.61,43.85,90.27,0.5171,0.2286,26.43,,,Chase Field,
9,694673,Abimelec Ortiz,WSH,COL,2026-08-24T22:45:00Z,Scheduled,2,Ryan Feltner,663372,R,57.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.8,47.6,28.2,95.5,80.0,18.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,1,"Last 7 games: 2/26, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 14.5 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.8,42.6,91.2,100.4523,0.515,0.273,0.335,75.4,59.8,46.8,40.4,5.0,0.274,9.07,37.87,88.25,0.4533,0.1989,29.51,,,Nationals Park,
10,664023,Ian Happ,CHC,AZ,2026-08-25T01:40:00Z,Scheduled,5,Merrill Kelly,518876,R,55.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",44.1,64.3,28.2,81.9,75.0,64.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 11.6% barrel, 25.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.17,42.72,89.51,100.809,0.4129,0.1951,0.3246,71.81,18.5,44.19,32.6,22.3,0.1945,11.61,43.85,90.27,0.5171,0.2286,26.43,,,Chase Field,
