rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,656941,Kyle Schwarber,PHI,MIN,2026-08-15T23:10:00Z,Pre-Game,1,Connor Prielipp,687570,L,68.7,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",79.2,45.3,64.1,93.2,50.0,91.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 11.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.05,54.77,93.6,104.53,0.5278,0.2854,0.3814,77.16,75.21,54.91,33.88,42.7,0.3027,8.7,41.3,90.5,0.402,0.167,26.5,Out To LF,80,Target Field,
2,665052,Griffin Conine,MIA,CIN,2026-08-15T22:40:00Z,Warmup,4,Brady Singer,663903,R,68.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",65.7,50.0,63.8,94.9,80.0,94.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 21.1 HR allowed",EV profile; pitcher fly-ball pressure modest,16.76,53.56,92.02,104.0243,0.5006,0.2397,0.3636,74.4,45.37,41.97,23.97,9.7,0.2504,8.84,40.77,90.51,0.4349,0.173,27.42,R To L,84,Great American Ball Park,
3,670541,Yordan Alvarez,HOU,SEA,2026-08-15T23:10:00Z,Pre-Game,2,Emerson Hancock,676106,R,67.7,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.0,46.2,41.6,100.0,80.0,36.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","platoon edge; pitcher baseline 8.3% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.74,53.46,94.56,105.0884,0.6463,0.3287,0.4434,76.1,61.66,42.21,36.59,27.0,0.2599,8.26,42.08,89.35,0.4316,0.1717,28.52,None,73,Daikin Park,
4,682998,Corbin Carroll,AZ,ATL,2026-08-15T23:15:00Z,Pre-Game,2,Grant Holmes,656550,R,64.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.2,51.3,58.9,100.0,80.0,57.6,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.4% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.96,48.85,91.75,102.4329,0.4716,0.2187,0.3531,75.16,54.61,43.24,31.02,21.9,0.2512,9.4,42.04,90.66,0.4259,0.1768,27.32,Calm,91,Truist Park,
5,660271,Shohei Ohtani,LAD,MIL,2026-08-15T23:15:00Z,Pre-Game,1,Jacob Misiorowski,694819,R,63.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",80.9,18.2,70.1,93.2,80.0,31.4,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,1,"Last 7 games: 6/29, 1 HR","platoon edge; pitcher baseline 4.8% barrel, 11.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.67,54.22,93.85,104.4594,0.5972,0.3078,0.4131,74.96,52.59,46.56,32.76,35.4,0.277,4.82,35.19,87.46,0.274,0.1003,25.71,Out To CF,83,UNIQLO Field at Dodger Stadium,
6,695506,Jac Caglianone,KC,LAA,2026-08-16T01:38:00Z,Pre-Game,3,Reid Detmers,672282,L,62.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",60.0,41.0,67.2,96.6,50.0,100.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,15,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 13.7 HR allowed",EV profile; pitcher fly-ball pressure modest,13.75,51.29,92.06,104.9386,0.4884,0.2213,0.3497,77.33,75.46,43.58,22.4,17.5,0.1968,8.27,40.07,90.03,0.3686,0.146,28.41,Out To CF,80,Angel Stadium,
7,621566,Matt Olson,ATL,AZ,2026-08-15T23:15:00Z,Pre-Game,3,Eduardo Rodriguez,593958,L,62.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",67.0,42.1,58.9,96.6,50.0,58.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 16.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.17,51.2,92.81,103.8705,0.5095,0.2615,0.3607,74.53,47.47,38.21,32.64,33.2,0.261,8.34,35.76,88.13,0.4405,0.1762,26.63,Calm,91,Truist Park,
8,701398,Sal Stewart,CIN,MIA,2026-08-15T22:40:00Z,Warmup,2,Ryan Gusto,687473,R,61.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",60.5,47.4,63.8,100.0,50.0,43.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","same-side matchup; pitcher baseline 8.7% barrel, 9.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.03,42.98,91.76,101.4661,0.5194,0.2561,0.3639,72.24,27.14,38.43,32.51,19.7,0.2403,8.66,44.44,90.32,0.4264,0.1676,26.61,R To L,84,Great American Ball Park,
9,641343,Jake Bauers,MIL,LAD,2026-08-15T23:15:00Z,Pre-Game,4,Justin Wrobleski,680736,L,61.2,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",60.7,45.0,70.1,94.9,50.0,42.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","same-side matchup; pitcher baseline 7.4% barrel, 13.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.77,50.71,92.33,103.0695,0.4675,0.2195,0.361,76.64,71.4,40.06,30.96,16.8,0.2074,7.44,44.51,90.46,0.4192,0.157,28.21,Out To CF,83,UNIQLO Field at Dodger Stadium,
10,677951,Bobby Witt Jr.,KC,LAA,2026-08-16T01:38:00Z,Pre-Game,2,Reid Detmers,672282,L,60.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.5,41.0,67.2,100.0,78.0,22.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 13.7 HR allowed",EV profile; pitcher fly-ball pressure modest,11.94,50.81,92.88,103.5503,0.5045,0.208,0.3755,73.95,42.02,29.82,26.64,16.0,0.1752,8.27,40.07,90.03,0.3686,0.146,28.41,Out To CF,80,Angel Stadium,
