hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
665487,Fernando Tatis,SD,CIN,2026-09-01T22:40:00Z,Scheduled,1,Nick Lodolo,666157,L,R,11.84,0.1633,92.95,104.4835,0.4845,0.196,0.3721,75.58,57.98,35.08,22.08,53.06,19.4,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,31,0,"Last 7 games: 4/31, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 17.1 HR allowed",EV profile; pitcher fly-ball pressure modest,,
630105,Jake Cronenworth,SD,CIN,2026-09-01T22:40:00Z,Scheduled,2,Nick Lodolo,666157,L,L,4.1,0.0939,87.59,97.863,0.3194,0.0986,0.2903,71.32,17.46,31.54,23.14,32.56,6.1,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,29,0,"Last 7 games: 4/29, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
592518,Manny Machado,SD,CIN,2026-09-01T22:40:00Z,Scheduled,3,Nick Lodolo,666157,L,R,10.45,0.185,91.15,101.9271,0.4432,0.1904,0.3368,74.64,44.37,39.66,27.45,46.81,24.9,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
664034,Ty France,SD,CIN,2026-09-01T22:40:00Z,Scheduled,4,Nick Lodolo,666157,L,R,9.24,0.1849,91.18,101.0728,0.4271,0.1751,0.3301,71.77,19.46,35.38,25.74,46.86,15.4,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
701538,Jackson Merrill,SD,CIN,2026-09-01T22:40:00Z,Scheduled,5,Nick Lodolo,666157,L,L,11.74,0.1832,90.4,100.7132,0.4739,0.2151,0.3372,72.88,27.33,37.56,30.27,45.35,20.2,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
593428,Xander Bogaerts,SD,CIN,2026-09-01T22:40:00Z,Scheduled,6,Nick Lodolo,666157,L,R,6.41,0.1112,89.07,100.0688,0.3871,0.1348,0.3242,72.38,28.01,43.31,23.41,40.6,11.0,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,0,"Last 7 games: 4/23, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
687957,Dustin Harris,SD,CIN,2026-09-01T22:40:00Z,Scheduled,7,Nick Lodolo,666157,L,L,1.11,0.0961,85.43,95.0346,0.3457,0.0799,0.3045,66.54,2.31,53.1,21.77,20.37,0.3,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,18,0,Contact streak: 8/18 over last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
669134,Luis Campusano,SD,CIN,2026-09-01T22:40:00Z,Scheduled,8,Nick Lodolo,666157,L,R,6.51,0.1246,87.87,98.8068,0.2983,0.1071,0.2969,72.4,26.0,45.86,17.91,38.19,3.5,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
823550,Sung-Mun Song,SD,CIN,2026-09-01T22:40:00Z,Scheduled,9,Nick Lodolo,666157,L,L,4.2,0.061,87.2,96.9545,0.27,0.088,0.257,72.1,14.6,38.9,27.4,26.3,1.0,9.32,39.73,89.78,0.4636,0.1834,25.98,17.1,17.1,17.1,Great American Ball Park,121,,,,No,Yes,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,10,0,"Last 7 games: 0/10, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
699302,Hector Rodriguez,CIN,SD,2026-09-01T22:40:00Z,Scheduled,1,Randy Vásquez,681190,R,L,10.9,0.229,87.8,99.0015,0.379,0.173,0.296,74.8,53.3,41.3,26.1,32.6,4.0,10.41,42.52,90.64,0.4929,0.2112,27.9,15.3,15.3,15.3,Great American Ball Park,121,,,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
