rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,660271,Shohei Ohtani,LAD,ATL,2026-08-26T23:15:00Z,Scheduled,1,AJ Smith-Shawver,700363,R,64.8,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",80.9,43.1,30.9,88.7,80.0,70.3,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 1.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.6,54.43,93.92,104.5365,0.5958,0.3085,0.4124,75.03,53.36,46.56,32.2,37.5,0.2819,8.75,40.23,89.51,0.4596,0.1667,24.13,,,Truist Park,
2,624413,Pete Alonso,BAL,STL,2026-08-26T23:45:00Z,Scheduled,2,Michael McGreevy,700241,R,63.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",72.6,53.9,22.1,95.5,50.0,98.1,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,27,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,15.4,55.87,93.92,104.2607,0.5531,0.2731,0.3902,74.78,49.07,35.66,30.88,32.4,0.2366,9.57,41.71,90.08,0.4738,0.1956,26.41,,,Busch Stadium,
3,670541,Yordan Alvarez,HOU,NYY,2026-08-26T23:05:00Z,Scheduled,2,,,,62.8,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",81.3,41.2,38.2,95.5,60.0,32.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.25,53.25,94.56,104.9318,0.6365,0.321,0.4385,76.1,61.8,41.58,36.52,27.0,0.2536,,,,,,,,,Yankee Stadium,
4,656941,Kyle Schwarber,PHI,SEA,2026-08-26T20:10:00Z,Scheduled,1,Bryan Woo,693433,R,61.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",77.2,42.0,25.4,88.7,80.0,45.5,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 18.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.49,53.72,93.25,104.3555,0.525,0.2833,0.3779,77.16,75.28,54.7,33.67,44.1,0.2971,7.56,42.85,89.59,0.38,0.1499,28.69,,,T-Mobile Park,
5,621566,Matt Olson,ATL,LAD,2026-08-26T23:15:00Z,Scheduled,3,Roki Sasaki,808963,R,60.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",67.2,53.4,30.9,92.1,80.0,4.2,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","platoon edge; pitcher baseline 10.2% barrel, 16.5 HR allowed",EV profile; pitcher fly-ball pressure modest,15.31,51.06,92.81,103.8535,0.5095,0.2615,0.36,74.6,47.89,37.86,33.06,33.9,0.2547,10.19,44.35,90.04,0.4216,0.1796,27.79,,,Truist Park,
6,808959,Munetaka Murakami,CWS,TEX,2026-08-26T23:40:00Z,Scheduled,2,MacKenzie Gore,669022,L,60.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",81.1,46.9,27.6,95.5,50.0,0.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,0,"Last 7 games: 2/26, 0 HR","same-side matchup; pitcher baseline 9.5% barrel, 18.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.1,58.3,94.0,104.59,0.499,0.282,0.364,74.8,51.2,42.6,38.2,29.0,0.29,9.48,42.56,89.42,0.3877,0.1516,28.21,,,Rate Field,
7,608369,Corey Seager,TEX,CWS,2026-08-26T23:40:00Z,Scheduled,2,Sean Burke,680732,R,58.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",61.7,44.4,27.6,95.5,80.0,63.3,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,1,Contact streak: 11/26 over last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 18.8 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.81,49.96,92.06,102.6628,0.5025,0.2441,0.3643,71.87,15.58,40.5,31.48,15.4,0.2006,8.4,39.06,89.32,0.3968,0.1634,30.98,,,Rate Field,
8,695491,Joshua Baez,STL,BAL,2026-08-26T23:45:00Z,Scheduled,5,Kyle Bradish,680694,R,58.6,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel",89.6,36.0,22.1,81.9,50.0,22.8,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,1,"Last 7 games: 3/20, 1 HR","same-side matchup; pitcher baseline 8.2% barrel, 11.4 HR allowed",EV profile; pitcher fly-ball pressure modest,21.7,56.5,95.2,103.6094,0.534,0.321,0.341,78.3,80.6,26.1,47.8,4.0,0.333,8.24,38.2,88.68,0.3746,0.1422,23.36,,,Busch Stadium,
9,694673,Abimelec Ortiz,WSH,COL,2026-08-26T22:45:00Z,Scheduled,2,Tanner Gordon,685299,R,58.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",56.3,62.6,28.2,95.5,80.0,0.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","platoon edge; pitcher baseline 10.5% barrel, 16.0 HR allowed",fly-ball profile; pitcher allows elevated contact,12.2,40.8,90.4,100.2221,0.498,0.258,0.332,75.4,59.7,46.9,38.8,5.0,0.258,10.52,43.16,90.94,0.4901,0.2167,33.88,,,Nationals Park,
10,682987,Spencer Jones,NYY,HOU,2026-08-26T23:05:00Z,Scheduled,6,Peter Lambert,663567,R,57.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",71.0,33.0,38.2,71.7,80.0,68.7,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.8% barrel, 12.0 HR allowed",EV profile; pitcher allows elevated contact,15.8,58.5,94.7,104.2816,0.448,0.219,0.328,77.5,76.9,29.5,36.8,7.0,0.195,6.8,36.6,88.7,0.347,0.14,33.0,,,Yankee Stadium,
